"","trial","subject","ttype","run","gallery_left","gallery_right","art_left","art_right","stim_left","stim_right","val_left","val_right","rt","key_press","choice","chosen_val","chosen_gal","chosen_art","chosen_stim","unchosen_val","unchosen_gal","unchosen_art","unchosen_stim","chosen_val_grp","unchosen_val_grp"
"8478",18,"xskb7u61","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clia2n.jpeg","Clifa1.jpeg",40,60,1003.26499994844,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","medium","medium"
"8479",19,"xskb7u61","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clib3n.jpeg","Clifa1.jpeg",60,60,901.100000133738,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","medium","medium"
"8480",20,"xskb7u61","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clib1n.jpeg","Clifa2.jpeg",40,20,657.684999983758,74,"Left",40,"Cordelia","Cli","Clib1n.jpeg",20,"Cordelia","Cli","Clifa2.jpeg","medium","medium"
"8481",21,"xskb7u61","learn_value","1","Marina","Marina","Roh","Roh","Rohlb2.jpeg","Rohla1.jpeg",40,80,656.620000023395,75,"Right",80,"Marina","Roh","Rohla1.jpeg",40,"Marina","Roh","Rohlb2.jpeg","high","high"
"8482",22,"xskb7u61","learn_value","1","Benedict","Marina","Rot","Roh","Rota3n.jpeg","Rohb3n.jpeg",0,80,854.885000037029,74,"Left",0,"Benedict","Rot","Rota3n.jpeg",80,"Marina","Roh","Rohb3n.jpeg","low","high"
"8483",23,"xskb7u61","learn_value","1","Marina","Marina","Roh","Roh","Rohlb2.jpeg","Rohla3.jpeg",40,60,677.780000027269,75,"Right",60,"Marina","Roh","Rohla3.jpeg",40,"Marina","Roh","Rohlb2.jpeg","high","high"
"8484",24,"xskb7u61","learn_value","1","Marina","Benedict","Roh","Rot","Roha1n.jpeg","Rota1n.jpeg",80,20,682.54499998875,74,"Left",80,"Marina","Roh","Roha1n.jpeg",20,"Benedict","Rot","Rota1n.jpeg","high","low"
"8485",25,"xskb7u61","learn_value","1","Marina","Marina","Roh","Roh","Rohla3.jpeg","Rohla1.jpeg",60,80,473.974999971688,75,"Right",80,"Marina","Roh","Rohla1.jpeg",60,"Marina","Roh","Rohla3.jpeg","high","high"
"8486",26,"xskb7u61","learn_value","1","Benedict","Benedict","Rot","Rot","Rothb2.jpeg","Rota3n.jpeg",20,0,645.669999998063,74,"Left",20,"Benedict","Rot","Rothb2.jpeg",0,"Benedict","Rot","Rota3n.jpeg","low","low"
"8487",27,"xskb7u61","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clib1n.jpeg","Clifa1.jpeg",40,60,576.044999994338,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",40,"Cordelia","Cli","Clib1n.jpeg","medium","medium"
"8488",28,"xskb7u61","learn_value","1","Benedict","Cordelia","Rot","Cli","Rota3n.jpeg","Clia2n.jpeg",0,40,683.429999975488,75,"Right",40,"Cordelia","Cli","Clia2n.jpeg",0,"Benedict","Rot","Rota3n.jpeg","medium","low"
"8489",29,"xskb7u61","learn_value","1","Benedict","Cordelia","Rot","Cli","Rota3n.jpeg","Clifa1.jpeg",0,60,760.539999930188,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",0,"Benedict","Rot","Rota3n.jpeg","medium","low"
"8490",30,"xskb7u61","learn_value","1","Marina","Marina","Roh","Roh","Rohb3n.jpeg","Rohla2.jpeg",80,40,817.215000046417,75,"Right",40,"Marina","Roh","Rohla2.jpeg",80,"Marina","Roh","Rohb3n.jpeg","high","high"
"8491",31,"xskb7u61","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clib3n.jpeg","Clib1n.jpeg",60,40,986.180000007153,75,"Right",40,"Cordelia","Cli","Clib1n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","medium","medium"
"8492",32,"xskb7u61","learn_value","1","Cordelia","Marina","Cli","Roh","Clifa1.jpeg","Rohla3.jpeg",60,60,990.939999930561,74,"Left",60,"Cordelia","Cli","Clifa1.jpeg",60,"Marina","Roh","Rohla3.jpeg","medium","high"
"8493",33,"xskb7u61","learn_value","1","Benedict","Marina","Rot","Roh","Rotb2n.jpeg","Rohlb2.jpeg",40,40,905.650000087917,75,"Right",40,"Marina","Roh","Rohlb2.jpeg",40,"Benedict","Rot","Rotb2n.jpeg","high","low"
"8494",34,"xskb7u61","learn_value","1","Marina","Cordelia","Roh","Cli","Roha1n.jpeg","Clib3n.jpeg",80,60,629.240000154823,74,"Left",80,"Marina","Roh","Roha1n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","high","medium"
"8495",35,"xskb7u61","learn_value","1","Cordelia","Marina","Cli","Roh","Clia3n.jpeg","Rohb3n.jpeg",20,80,778.01000000909,75,"Right",80,"Marina","Roh","Rohb3n.jpeg",20,"Cordelia","Cli","Clia3n.jpeg","high","medium"
"8496",36,"xskb7u61","learn_value","1","Cordelia","Marina","Cli","Roh","Clia2n.jpeg","Roha1n.jpeg",40,80,704.609999898821,75,"Right",80,"Marina","Roh","Roha1n.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","high","medium"
"8497",37,"xskb7u61","learn_value","1","Cordelia","Cordelia","Cli","Cli","Clia3n.jpeg","Clia2n.jpeg",20,40,1009.01499995962,75,"Right",40,"Cordelia","Cli","Clia2n.jpeg",20,"Cordelia","Cli","Clia3n.jpeg","medium","medium"
"8498",38,"xskb7u61","learn_value","1","Benedict","Marina","Rot","Roh","Rotb1n.jpeg","Rohla2.jpeg",40,40,801.310000009835,75,"Right",40,"Marina","Roh","Rohla2.jpeg",40,"Benedict","Rot","Rotb1n.jpeg","high","low"
"8499",39,"xskb7u61","learn_value","1","Marina","Marina","Roh","Roh","Roha1n.jpeg","Rohla1.jpeg",80,80,897.694999817759,74,"Left",80,"Marina","Roh","Roha1n.jpeg",80,"Marina","Roh","Rohla1.jpeg","high","high"
"8500",40,"xskb7u61","learn_value","1","Cordelia","Marina","Cli","Roh","Clia2n.jpeg","Rohlb2.jpeg",40,40,666.674999985844,75,"Right",40,"Marina","Roh","Rohlb2.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","high","medium"
"8501",41,"xskb7u61","learn_value","1","Marina","Marina","Roh","Roh","Roha1n.jpeg","Rohlb2.jpeg",80,40,601.070000091568,74,"Left",80,"Marina","Roh","Roha1n.jpeg",40,"Marina","Roh","Rohlb2.jpeg","high","high"
"8502",42,"xskb7u61","learn_value","1","Marina","Benedict","Roh","Rot","Rohla3.jpeg","Rota1n.jpeg",60,20,769.13999998942,75,"Right",20,"Benedict","Rot","Rota1n.jpeg",60,"Marina","Roh","Rohla3.jpeg","low","high"
"8503",43,"xskb7u61","learn_value","1","Cordelia","Benedict","Cli","Rot","Clib3n.jpeg","Rotb2n.jpeg",60,40,649.235000135377,75,"Right",40,"Benedict","Rot","Rotb2n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","low","medium"
"8504",44,"xskb7u61","learn_value","1","Marina","Cordelia","Roh","Cli","Rohlb2.jpeg","Clia3n.jpeg",40,20,633.329999865964,75,"Right",20,"Cordelia","Cli","Clia3n.jpeg",40,"Marina","Roh","Rohlb2.jpeg","medium","high"
"8505",45,"xskb7u61","learn_value","1","Benedict","Marina","Rot","Roh","Rothb2.jpeg","Rohla3.jpeg",20,60,760.694999946281,74,"Left",20,"Benedict","Rot","Rothb2.jpeg",60,"Marina","Roh","Rohla3.jpeg","low","high"
"8506",46,"xskb7u61","learn_value","1","Benedict","Benedict","Rot","Rot","Rothb2.jpeg","Rotb2n.jpeg",20,40,721.835000207648,75,"Right",40,"Benedict","Rot","Rotb2n.jpeg",20,"Benedict","Rot","Rothb2.jpeg","low","low"
"8507",47,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rothb2.jpeg","Rotha3.jpeg",20,0,1039.00000010617,74,"Left",20,"Benedict","Rot","Rothb2.jpeg",0,"Benedict","Rot","Rotha3.jpeg","low","low"
"8508",48,"xskb7u61","learn_value","2","Marina","Benedict","Roh","Rot","Rohlb2.jpeg","Rotb2n.jpeg",40,40,747.579999966547,74,"Left",40,"Marina","Roh","Rohlb2.jpeg",40,"Benedict","Rot","Rotb2n.jpeg","high","low"
"8509",49,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rota3n.jpeg","Rotb2n.jpeg",0,40,716.424999991432,74,"Left",0,"Benedict","Rot","Rota3n.jpeg",40,"Benedict","Rot","Rotb2n.jpeg","low","low"
"8510",50,"xskb7u61","learn_value","2","Benedict","Marina","Rot","Roh","Rota1n.jpeg","Rohb3n.jpeg",20,80,881.149999797344,75,"Right",80,"Marina","Roh","Rohb3n.jpeg",20,"Benedict","Rot","Rota1n.jpeg","high","low"
"8511",51,"xskb7u61","learn_value","2","Marina","Cordelia","Roh","Cli","Rohlb2.jpeg","Clifa2.jpeg",40,20,824.909999966621,74,"Left",40,"Marina","Roh","Rohlb2.jpeg",20,"Cordelia","Cli","Clifa2.jpeg","high","medium"
"8512",52,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rotha3.jpeg","Rotb2n.jpeg",0,40,713.734999997541,74,"Left",0,"Benedict","Rot","Rotha3.jpeg",40,"Benedict","Rot","Rotb2n.jpeg","low","low"
"8513",53,"xskb7u61","learn_value","2","Benedict","Marina","Rot","Roh","Rota3n.jpeg","Roha1n.jpeg",0,80,663.295000093058,75,"Right",80,"Marina","Roh","Roha1n.jpeg",0,"Benedict","Rot","Rota3n.jpeg","high","low"
"8514",54,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rotha3.jpeg","Rota3n.jpeg",0,0,929.17999997735,75,"Right",0,"Benedict","Rot","Rota3n.jpeg",0,"Benedict","Rot","Rotha3.jpeg","low","low"
"8515",55,"xskb7u61","learn_value","2","Benedict","Marina","Rot","Roh","Rotha3.jpeg","Rohb3n.jpeg",0,80,535.78000003472,75,"Right",80,"Marina","Roh","Rohb3n.jpeg",0,"Benedict","Rot","Rotha3.jpeg","high","low"
"8516",56,"xskb7u61","learn_value","2","Cordelia","Cordelia","Cli","Cli","Clib1n.jpeg","Clia2n.jpeg",40,40,839.894999982789,74,"Left",40,"Cordelia","Cli","Clib1n.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","medium","medium"
"8517",57,"xskb7u61","learn_value","2","Benedict","Marina","Rot","Roh","Rota3n.jpeg","Rohla2.jpeg",0,40,640.355000039563,75,"Right",40,"Marina","Roh","Rohla2.jpeg",0,"Benedict","Rot","Rota3n.jpeg","high","low"
"8518",58,"xskb7u61","learn_value","2","Cordelia","Benedict","Cli","Rot","Clia3n.jpeg","Rotha3.jpeg",20,0,936.070000054315,75,"Right",0,"Benedict","Rot","Rotha3.jpeg",20,"Cordelia","Cli","Clia3n.jpeg","low","medium"
"8519",59,"xskb7u61","learn_value","2","Marina","Cordelia","Roh","Cli","Roha1n.jpeg","Clib1n.jpeg",80,40,648.469999898225,74,"Left",80,"Marina","Roh","Roha1n.jpeg",40,"Cordelia","Cli","Clib1n.jpeg","high","medium"
"8520",60,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rota3n.jpeg","Rota1n.jpeg",0,20,815.369999967515,75,"Right",20,"Benedict","Rot","Rota1n.jpeg",0,"Benedict","Rot","Rota3n.jpeg","low","low"
"8521",61,"xskb7u61","learn_value","2","Marina","Cordelia","Roh","Cli","Rohb3n.jpeg","Clifa1.jpeg",80,60,655.505000147969,74,"Left",80,"Marina","Roh","Rohb3n.jpeg",60,"Cordelia","Cli","Clifa1.jpeg","high","medium"
"8522",62,"xskb7u61","learn_value","2","Marina","Marina","Roh","Roh","Rohb3n.jpeg","Rohlb2.jpeg",80,40,903.939999872819,74,"Left",80,"Marina","Roh","Rohb3n.jpeg",40,"Marina","Roh","Rohlb2.jpeg","high","high"
"8523",63,"xskb7u61","learn_value","2","Cordelia","Benedict","Cli","Rot","Clib1n.jpeg","Rota1n.jpeg",40,20,1176.18499998935,74,"Left",40,"Cordelia","Cli","Clib1n.jpeg",20,"Benedict","Rot","Rota1n.jpeg","medium","low"
"8524",64,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rota3n.jpeg","Rotb1n.jpeg",0,40,816.295000026003,75,"Right",40,"Benedict","Rot","Rotb1n.jpeg",0,"Benedict","Rot","Rota3n.jpeg","low","low"
"8525",65,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rotb1n.jpeg","Rotha3.jpeg",40,0,902.879999950528,74,"Left",40,"Benedict","Rot","Rotb1n.jpeg",0,"Benedict","Rot","Rotha3.jpeg","low","low"
"8526",66,"xskb7u61","learn_value","2","Cordelia","Benedict","Cli","Rot","Clib3n.jpeg","Rotb1n.jpeg",60,40,983.580000000075,75,"Right",40,"Benedict","Rot","Rotb1n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","low","medium"
"8527",67,"xskb7u61","learn_value","2","Cordelia","Marina","Cli","Roh","Clifa1.jpeg","Rohb3n.jpeg",60,80,1038.42999995686,75,"Right",80,"Marina","Roh","Rohb3n.jpeg",60,"Cordelia","Cli","Clifa1.jpeg","high","medium"
"8528",68,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rotb1n.jpeg","Rota1n.jpeg",40,20,839.74999981001,75,"Right",20,"Benedict","Rot","Rota1n.jpeg",40,"Benedict","Rot","Rotb1n.jpeg","low","low"
"8529",69,"xskb7u61","learn_value","2","Marina","Cordelia","Roh","Cli","Rohb3n.jpeg","Clia2n.jpeg",80,40,518.284999998286,74,"Left",80,"Marina","Roh","Rohb3n.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","high","medium"
"8530",70,"xskb7u61","learn_value","2","Cordelia","Cordelia","Cli","Cli","Clifa2.jpeg","Clib3n.jpeg",20,60,846.475000027567,74,"Left",20,"Cordelia","Cli","Clifa2.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","medium","medium"
"8531",71,"xskb7u61","learn_value","2","Benedict","Cordelia","Rot","Cli","Rothb2.jpeg","Clifa1.jpeg",20,60,590.189999900758,75,"Right",60,"Cordelia","Cli","Clifa1.jpeg",20,"Benedict","Rot","Rothb2.jpeg","medium","low"
"8532",72,"xskb7u61","learn_value","2","Cordelia","Cordelia","Cli","Cli","Clifa1.jpeg","Clifa2.jpeg",60,20,574.670000001788,74,"Left",60,"Cordelia","Cli","Clifa1.jpeg",20,"Cordelia","Cli","Clifa2.jpeg","medium","medium"
"8533",73,"xskb7u61","learn_value","2","Cordelia","Cordelia","Cli","Cli","Clifa2.jpeg","Clia3n.jpeg",20,20,782.114999834448,74,"Left",20,"Cordelia","Cli","Clifa2.jpeg",20,"Cordelia","Cli","Clia3n.jpeg","medium","medium"
"8534",74,"xskb7u61","learn_value","2","Marina","Marina","Roh","Roh","Rohla2.jpeg","Rohla1.jpeg",40,80,743.234999943525,75,"Right",80,"Marina","Roh","Rohla1.jpeg",40,"Marina","Roh","Rohla2.jpeg","high","high"
"8535",75,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rotha3.jpeg","Rota1n.jpeg",0,20,774.819999933243,75,"Right",20,"Benedict","Rot","Rota1n.jpeg",0,"Benedict","Rot","Rotha3.jpeg","low","low"
"8536",76,"xskb7u61","learn_value","2","Cordelia","Benedict","Cli","Rot","Clia2n.jpeg","Rotb1n.jpeg",40,40,812.144999857992,74,"Left",40,"Cordelia","Cli","Clia2n.jpeg",40,"Benedict","Rot","Rotb1n.jpeg","medium","low"
"8537",77,"xskb7u61","learn_value","2","Benedict","Marina","Rot","Roh","Rotha3.jpeg","Rohb3n.jpeg",0,80,693.25999985449,75,"Right",80,"Marina","Roh","Rohb3n.jpeg",0,"Benedict","Rot","Rotha3.jpeg","high","low"
"8538",78,"xskb7u61","learn_value","2","Marina","Marina","Roh","Roh","Roha1n.jpeg","Rohla3.jpeg",80,60,900.99999983795,74,"Left",80,"Marina","Roh","Roha1n.jpeg",60,"Marina","Roh","Rohla3.jpeg","high","high"
"8539",79,"xskb7u61","learn_value","2","Benedict","Cordelia","Rot","Cli","Rothb2.jpeg","Clia2n.jpeg",20,40,965.175000019372,74,"Left",20,"Benedict","Rot","Rothb2.jpeg",40,"Cordelia","Cli","Clia2n.jpeg","low","medium"
"8540",80,"xskb7u61","learn_value","2","Benedict","Marina","Rot","Roh","Rota1n.jpeg","Roha1n.jpeg",20,80,590.039999922737,75,"Right",80,"Marina","Roh","Roha1n.jpeg",20,"Benedict","Rot","Rota1n.jpeg","high","low"
"8541",81,"xskb7u61","learn_value","2","Cordelia","Benedict","Cli","Rot","Clifa2.jpeg","Rothb2.jpeg",20,20,711.050000041723,75,"Right",20,"Benedict","Rot","Rothb2.jpeg",20,"Cordelia","Cli","Clifa2.jpeg","low","medium"
"8542",82,"xskb7u61","learn_value","2","Marina","Cordelia","Roh","Cli","Rohla3.jpeg","Clib3n.jpeg",60,60,516.610000049695,74,"Left",60,"Marina","Roh","Rohla3.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","high","medium"
"8543",83,"xskb7u61","learn_value","2","Marina","Cordelia","Roh","Cli","Rohla2.jpeg","Clifa2.jpeg",40,20,557.195000117645,74,"Left",40,"Marina","Roh","Rohla2.jpeg",20,"Cordelia","Cli","Clifa2.jpeg","high","medium"
"8544",84,"xskb7u61","learn_value","2","Marina","Benedict","Roh","Rot","Roha1n.jpeg","Rotb2n.jpeg",80,40,485.504999989644,74,"Left",80,"Marina","Roh","Roha1n.jpeg",40,"Benedict","Rot","Rotb2n.jpeg","high","low"
"8545",85,"xskb7u61","learn_value","2","Cordelia","Benedict","Cli","Rot","Clifa1.jpeg","Rotha3.jpeg",60,0,596.550000132993,74,"Left",60,"Cordelia","Cli","Clifa1.jpeg",0,"Benedict","Rot","Rotha3.jpeg","medium","low"
"8546",86,"xskb7u61","learn_value","2","Cordelia","Cordelia","Cli","Cli","Clia2n.jpeg","Clib3n.jpeg",40,60,694.819999858737,74,"Left",40,"Cordelia","Cli","Clia2n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","medium","medium"
"8547",87,"xskb7u61","learn_value","2","Cordelia","Marina","Cli","Roh","Clib1n.jpeg","Rohla2.jpeg",40,40,749.820000026375,74,"Left",40,"Cordelia","Cli","Clib1n.jpeg",40,"Marina","Roh","Rohla2.jpeg","medium","high"
"8548",88,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rotb2n.jpeg","Rota1n.jpeg",40,20,1186.43500003964,74,"Left",40,"Benedict","Rot","Rotb2n.jpeg",20,"Benedict","Rot","Rota1n.jpeg","low","low"
"8549",89,"xskb7u61","learn_value","2","Benedict","Benedict","Rot","Rot","Rotb1n.jpeg","Rothb2.jpeg",40,20,1285.58000014164,74,"Left",40,"Benedict","Rot","Rotb1n.jpeg",20,"Benedict","Rot","Rothb2.jpeg","low","low"
"8550",90,"xskb7u61","learn_value","2","Cordelia","Cordelia","Cli","Cli","Clia3n.jpeg","Clib3n.jpeg",20,60,891.62000012584,74,"Left",20,"Cordelia","Cli","Clia3n.jpeg",60,"Cordelia","Cli","Clib3n.jpeg","medium","medium"
"8551",1,"yko5at2v","learn_value","1","Marina","Marina","Dek","Dek","Dekoa2.jpeg","Deka2n.jpeg",40,40,2433.09499998577,75,"Right",40,"Marina","Dek","Deka2n.jpeg",40,"Marina","Dek","Dekoa2.jpeg","medium","medium"
"8552",2,"yko5at2v","learn_value","1","Benedict","Marina","Rot","Dek","Rotha3.jpeg","Deka1n.jpeg",40,20,1508.10999999521,75,"Right",20,"Marina","Dek","Deka1n.jpeg",40,"Benedict","Rot","Rotha3.jpeg","medium","high"
"8553",3,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohlb2.jpeg","Rohla3.jpeg",0,20,2648.2150000229,75,"Right",20,"Cordelia","Roh","Rohla3.jpeg",0,"Cordelia","Roh","Rohlb2.jpeg","low","low"
"8554",4,"yko5at2v","learn_value","1","Benedict","Cordelia","Rot","Roh","Rotb1n.jpeg","Rohla1.jpeg",80,40,2129.21999997343,74,"Left",80,"Benedict","Rot","Rotb1n.jpeg",40,"Cordelia","Roh","Rohla1.jpeg","high","low"
"8555",5,"yko5at2v","learn_value","1","Marina","Marina","Dek","Dek","Deka1n.jpeg","Deka3n.jpeg",20,20,1753.42500000261,75,"Right",20,"Marina","Dek","Deka3n.jpeg",20,"Marina","Dek","Deka1n.jpeg","medium","medium"
"8556",6,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla3.jpeg","Roha1n.jpeg",20,40,1270.14999999665,74,"Left",20,"Cordelia","Roh","Rohla3.jpeg",40,"Cordelia","Roh","Roha1n.jpeg","low","low"
"8557",7,"yko5at2v","learn_value","1","Cordelia","Marina","Roh","Dek","Roha1n.jpeg","Deka1n.jpeg",40,20,1552.90999999852,74,"Left",40,"Cordelia","Roh","Roha1n.jpeg",20,"Marina","Dek","Deka1n.jpeg","low","medium"
"8558",8,"yko5at2v","learn_value","1","Benedict","Benedict","Rot","Rot","Rotha3.jpeg","Rothb2.jpeg",40,60,1749.71999999252,75,"Right",60,"Benedict","Rot","Rothb2.jpeg",40,"Benedict","Rot","Rotha3.jpeg","high","high"
"8559",9,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Roha1n.jpeg","Rohla2.jpeg",40,0,1209.27500000107,75,"Right",0,"Cordelia","Roh","Rohla2.jpeg",40,"Cordelia","Roh","Roha1n.jpeg","low","low"
"8560",10,"yko5at2v","learn_value","1","Marina","Benedict","Dek","Rot","Deka3n.jpeg","Rotha3.jpeg",20,40,2158.52500000619,75,"Right",40,"Benedict","Rot","Rotha3.jpeg",20,"Marina","Dek","Deka3n.jpeg","high","medium"
"8561",11,"yko5at2v","learn_value","1","Cordelia","Benedict","Roh","Rot","Rohla3.jpeg","Rotb1n.jpeg",20,80,2506.59999999334,75,"Right",80,"Benedict","Rot","Rotb1n.jpeg",20,"Cordelia","Roh","Rohla3.jpeg","high","low"
"8562",12,"yko5at2v","learn_value","1","Marina","Benedict","Dek","Rot","Dekob3.jpeg","Rota1n.jpeg",20,60,1256.59999999334,75,"Right",60,"Benedict","Rot","Rota1n.jpeg",20,"Marina","Dek","Dekob3.jpeg","high","medium"
"8563",13,"yko5at2v","learn_value","1","Cordelia","Marina","Roh","Dek","Rohb3n.jpeg","Dekob3.jpeg",40,20,1714.324999979,74,"Left",40,"Cordelia","Roh","Rohb3n.jpeg",20,"Marina","Dek","Dekob3.jpeg","low","medium"
"8564",14,"yko5at2v","learn_value","1","Cordelia","Marina","Roh","Dek","Rohb3n.jpeg","Deka3n.jpeg",40,20,1434.21000000671,74,"Left",40,"Cordelia","Roh","Rohb3n.jpeg",20,"Marina","Dek","Deka3n.jpeg","low","medium"
"8565",15,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla1.jpeg","Rohb3n.jpeg",40,40,2129.33500000509,74,"Left",40,"Cordelia","Roh","Rohla1.jpeg",40,"Cordelia","Roh","Rohb3n.jpeg","low","low"
"8566",16,"yko5at2v","learn_value","1","Marina","Marina","Dek","Dek","Deka2n.jpeg","Deka3n.jpeg",40,20,2460.25000000373,75,"Right",20,"Marina","Dek","Deka3n.jpeg",40,"Marina","Dek","Deka2n.jpeg","medium","medium"
"8567",17,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohlb2.jpeg","Roha1n.jpeg",0,40,2714.13499998744,74,"Left",0,"Cordelia","Roh","Rohlb2.jpeg",40,"Cordelia","Roh","Roha1n.jpeg","low","low"
"8568",18,"yko5at2v","learn_value","1","Marina","Marina","Dek","Dek","Dekoa2.jpeg","Deka1n.jpeg",40,20,1572.6100000029,74,"Left",40,"Marina","Dek","Dekoa2.jpeg",20,"Marina","Dek","Deka1n.jpeg","medium","medium"
"8569",19,"yko5at2v","learn_value","1","Benedict","Marina","Rot","Dek","Rotb2n.jpeg","Deka1n.jpeg",80,20,1294.06499999459,74,"Left",80,"Benedict","Rot","Rotb2n.jpeg",20,"Marina","Dek","Deka1n.jpeg","high","medium"
"8570",20,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohlb2.jpeg","Rohb3n.jpeg",0,40,1419.15000000154,75,"Right",40,"Cordelia","Roh","Rohb3n.jpeg",0,"Cordelia","Roh","Rohlb2.jpeg","low","low"
"8571",21,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Roha1n.jpeg","Rohla1.jpeg",40,40,1811.32000000798,74,"Left",40,"Cordelia","Roh","Roha1n.jpeg",40,"Cordelia","Roh","Rohla1.jpeg","low","low"
"8572",22,"yko5at2v","learn_value","1","Marina","Marina","Dek","Dek","Deka3n.jpeg","Dekob3.jpeg",20,20,2106.01499999757,75,"Right",20,"Marina","Dek","Dekob3.jpeg",20,"Marina","Dek","Deka3n.jpeg","medium","medium"
"8573",23,"yko5at2v","learn_value","1","Benedict","Cordelia","Rot","Roh","Rota3n.jpeg","Rohb3n.jpeg",40,40,1790.45000000042,74,"Left",40,"Benedict","Rot","Rota3n.jpeg",40,"Cordelia","Roh","Rohb3n.jpeg","high","low"
"8574",24,"yko5at2v","learn_value","1","Marina","Benedict","Dek","Rot","Deka2n.jpeg","Rota3n.jpeg",40,40,1878.51999999839,75,"Right",40,"Benedict","Rot","Rota3n.jpeg",40,"Marina","Dek","Deka2n.jpeg","high","medium"
"8575",25,"yko5at2v","learn_value","1","Benedict","Benedict","Rot","Rot","Rotha3.jpeg","Rotb2n.jpeg",40,80,1402.03499997733,75,"Right",80,"Benedict","Rot","Rotb2n.jpeg",40,"Benedict","Rot","Rotha3.jpeg","high","high"
"8576",26,"yko5at2v","learn_value","1","Benedict","Marina","Rot","Dek","Rotha3.jpeg","Dekoa2.jpeg",40,40,2110.48500001198,74,"Left",40,"Benedict","Rot","Rotha3.jpeg",40,"Marina","Dek","Dekoa2.jpeg","high","medium"
"8577",27,"yko5at2v","learn_value","1","Benedict","Cordelia","Rot","Roh","Rota1n.jpeg","Rohb3n.jpeg",60,40,2117.30499999248,74,"Left",60,"Benedict","Rot","Rota1n.jpeg",40,"Cordelia","Roh","Rohb3n.jpeg","high","low"
"8578",28,"yko5at2v","learn_value","1","Cordelia","Benedict","Roh","Rot","Rohla1.jpeg","Rothb2.jpeg",40,60,1897.41000000504,75,"Right",60,"Benedict","Rot","Rothb2.jpeg",40,"Cordelia","Roh","Rohla1.jpeg","high","low"
"8579",29,"yko5at2v","learn_value","1","Benedict","Marina","Rot","Dek","Rota1n.jpeg","Deka1n.jpeg",60,20,1071.1650000012,74,"Left",60,"Benedict","Rot","Rota1n.jpeg",20,"Marina","Dek","Deka1n.jpeg","high","medium"
"8580",30,"yko5at2v","learn_value","1","Marina","Benedict","Dek","Rot","Deka2n.jpeg","Rothb2.jpeg",40,60,920.140000001993,75,"Right",60,"Benedict","Rot","Rothb2.jpeg",40,"Marina","Dek","Deka2n.jpeg","high","medium"
"8581",31,"yko5at2v","learn_value","1","Cordelia","Cordelia","Roh","Roh","Rohla3.jpeg","Rohla1.jpeg",20,40,2623.85500001255,75,"Right",40,"Cordelia","Roh","Rohla1.jpeg",20,"Cordelia","Roh","Rohla3.jpeg","low","low"
"8582",32,"yko5at2v","learn_value","1","Marina","Marina","Dek","Dek","Deka3n.jpeg","Dekoa2.jpeg",20,40,1158.40500002378,75,"Right",40,"Marina","Dek","Dekoa2.jpeg",20,"Marina","Dek","Deka3n.jpeg","medium","medium"
